"filename", "language", "JavaScript", "Log", "PHP", "Markdown", "JSON", "XML", "CSS", "comment", "blank", "total"
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\AdminNotificationTest.php", "PHP", 0, 0, 348, 0, 0, 0, 0, 70, 80, 498
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\AdminTest.php", "PHP", 0, 0, 322, 0, 0, 0, 0, 8, 54, 384
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\AuthTest.php", "PHP", 0, 0, 135, 0, 0, 0, 0, 14, 35, 184
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\Auth\AuthControllerTest.php", "PHP", 0, 0, 96, 0, 0, 0, 0, 2, 24, 122
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\Auth\EmailVerificationTest.php", "PHP", 0, 0, 56, 0, 0, 0, 0, 11, 18, 85
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\Auth\PasswordResetTest.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 17, 23, 123
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\Auth\RegistrationTest.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 8, 43
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\CategoryTest.php", "PHP", 0, 0, 214, 0, 0, 0, 0, 11, 50, 275
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ChatRepositoryTest.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 21, 29, 187
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\FavoriteTest.php", "PHP", 0, 0, 205, 0, 0, 0, 0, 23, 39, 267
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\FeedbackControllerTest.php", "PHP", 0, 0, 174, 0, 0, 0, 0, 14, 32, 220
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\FeedbackSystemTest.php", "PHP", 0, 0, 198, 0, 0, 0, 0, 23, 40, 261
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ProductControllerTest.php", "PHP", 0, 0, 100, 0, 0, 0, 0, 11, 23, 134
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ProductRepositoryTest.php", "PHP", 0, 0, 250, 0, 0, 0, 0, 41, 51, 342
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ProductSearchIntegrationTest.php", "PHP", 0, 0, 290, 0, 0, 0, 0, 44, 55, 389
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\RatingSystemTest.php", "PHP", 0, 0, 476, 0, 0, 0, 0, 42, 59, 577
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\RecommendationSystemTest.php", "PHP", 0, 0, 228, 0, 0, 0, 0, 36, 46, 310
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\SellerNotificationTest.php", "PHP", 0, 0, 348, 0, 0, 0, 0, 69, 74, 491
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\SellerTest.php", "PHP", 0, 0, 241, 0, 0, 0, 0, 24, 39, 304
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ShippingExternalUpdateTest.php", "PHP", 0, 0, 222, 0, 0, 0, 0, 18, 48, 288
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ShippingHistoryTest.php", "PHP", 0, 0, 126, 0, 0, 0, 0, 18, 28, 172
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ShippingTrackerTest.php", "PHP", 0, 0, 161, 0, 0, 0, 0, 9, 27, 197
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ShippingTrackingFlowTest.php", "PHP", 0, 0, 208, 0, 0, 0, 0, 17, 38, 263
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\ShoppingCartFlowTest.php", "PHP", 0, 0, 374, 0, 0, 0, 0, 59, 58, 491
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\SimpleShippingTest.php", "PHP", 0, 0, 73, 0, 0, 0, 0, 9, 15, 97
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\SimplifiedFeedbackTest.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 13, 21, 114
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Feature\UserNotificationTest.php", "PHP", 0, 0, 424, 0, 0, 0, 0, 77, 86, 587
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Pest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 31, 7, 48
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\TestCase.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 2, 7, 32
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\ChatFilterServiceTest.php", "PHP", 0, 0, 117, 0, 0, 0, 0, 11, 25, 153
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\ComplexRecommendationSystemTest.php", "PHP", 0, 0, 262, 0, 0, 0, 0, 34, 36, 332
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Domain\Entities\CategoryEntityTest.php", "PHP", 0, 0, 208, 0, 0, 0, 0, 3, 29, 240
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Domain\Entities\ProductEntityTest.php", "PHP", 0, 0, 268, 0, 0, 0, 0, 4, 20, 292
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Infrastructure\Repositories\EloquentCategoryRepositoryTest.php", "PHP", 0, 0, 241, 0, 0, 0, 0, 49, 60, 350
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Infrastructure\Repositories\EloquentProductRepositoryTest.php", "PHP", 0, 0, 337, 0, 0, 0, 0, 54, 75, 466
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Middleware\JwtMiddlewareTest.php", "PHP", 0, 0, 66, 0, 0, 0, 0, 11, 19, 96
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\RecommendationServiceTest.php", "PHP", 0, 0, 206, 0, 0, 0, 0, 27, 39, 272
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\SellerModelTest.php", "PHP", 0, 0, 133, 0, 0, 0, 0, 21, 30, 184
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\SellerRepositoryTest.php", "PHP", 0, 0, 158, 0, 0, 0, 0, 15, 39, 212
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Services\JwtServiceTest.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 3, 21, 93
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\Services\RecommendationServiceTest.php", "PHP", 0, 0, 188, 0, 0, 0, 0, 28, 35, 251
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\ShoppingCartEntityTest.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 9, 29, 118
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\ShoppingCartRepositoryTest.php", "PHP", 0, 0, 195, 0, 0, 0, 0, 33, 43, 271
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Accounting\CancelInvoiceUseCaseTest.php", "PHP", 0, 0, 154, 0, 0, 0, 0, 29, 36, 219
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Accounting\GenerateAccountingReportUseCaseTest.php", "PHP", 0, 0, 133, 0, 0, 0, 0, 17, 22, 172
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Accounting\GenerateInvoiceUseCaseSpecialCasesTest.php", "PHP", 0, 0, 286, 0, 0, 0, 0, 51, 62, 399
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Accounting\GenerateInvoiceUseCaseTest.php", "PHP", 0, 0, 160, 0, 0, 0, 0, 38, 38, 236
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Cart\AddItemToCartUseCaseTest.php", "PHP", 0, 0, 178, 0, 0, 0, 0, 17, 40, 235
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Chat\CreateChatUseCaseTest.php", "PHP", 0, 0, 48, 0, 0, 0, 0, 10, 11, 69
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Chat\SendMessageUseCaseTest.php", "PHP", 0, 0, 82, 0, 0, 0, 0, 13, 20, 115
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Checkout\ProcessCheckoutUseCaseTest.php", "PHP", 0, 0, 215, 0, 0, 0, 0, 25, 52, 292
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Feedback\DiscountCodeUseCaseTest.php", "PHP", 0, 0, 179, 0, 0, 0, 0, 20, 34, 233
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Product\CreateProductUseCaseTest.php", "PHP", 0, 0, 70, 0, 0, 0, 0, 9, 15, 94
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Product\SearchProductsUseCaseTest.php", "PHP", 0, 0, 151, 0, 0, 0, 0, 27, 36, 214
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Recommendation\GenerateRecommendationsUseCaseTest.php", "PHP", 0, 0, 55, 0, 0, 0, 0, 6, 14, 75
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Recommendation\GetUserProfileUseCaseTest.php", "PHP", 0, 0, 50, 0, 0, 0, 0, 6, 14, 70
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\Recommendation\TrackUserInteractionsUseCaseTest.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 5, 13, 55
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UseCases\User\LoginUserUseCaseTest.php", "PHP", 0, 0, 72, 0, 0, 0, 0, 11, 18, 101
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\tests\Unit\UserProfileRepositoryTest.php", "PHP", 0, 0, 182, 0, 0, 0, 0, 30, 36, 248
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\vite.config.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"Total", "-", 16, 468, 36850, 46, 8764, 31, 9, 9950, 8008, 64142
